,EventId,Station,SampleDate,SampleTime,Depth,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,geometry,x,y,coastal,blue,green,red,nir08,coastal_n,blue_n,green_n,red_n,nir08_n,datetime,eo:cloud_cover,proj:epsg,view:sun_azimuth,view:sun_elevation
7513,583798,LE5.1,2021-02-04,10:00:00,1,D,S1,PHEO,,1.16,UG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
8054,583798,LE5.1,2021-02-04,10:00:00,1,D,S1,PN,G,0.116,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
8590,583798,LE5.1,2021-02-04,10:00:00,1,D,S1,PO4F,,0.015,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
9132,583798,LE5.1,2021-02-04,10:00:00,1,D,S1,PP,,0.0298,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
9621,583798,LE5.1,2021-02-04,10:00:00,1,ISM,M1,SALINITY,,2.29,PPT,F01,,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
9913,583798,LE5.1,2021-02-04,10:00:00,0,ISM,M1,SECCHI,,0.4,M,F01,,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
10596,583798,LE5.1,2021-02-04,10:00:00,1,ISM,M1,SIGMA_T,,1.87611,NONE,D01,,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
10884,583798,LE5.1,2021-02-04,10:00:00,1,ISM,M1,SPCOND,,4315.0,UMHOS/CM,F01,,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
11411,583798,LE5.1,2021-02-04,10:00:00,1,D,S1,TDN,,0.608,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
11953,583798,LE5.1,2021-02-04,10:00:00,1,D,S1,TDP,,0.017,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
13150,583798,LE5.1,2021-02-04,10:00:00,1,D,S1,TP,,0.0468,MG/L,D01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
13527,583798,LE5.1,2021-02-04,10:00:00,1,D,S1,TSS,,9.0,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
14061,583798,LE5.1,2021-02-04,10:00:00,1,D,S1,TURB_NTU,,12.9,NTU,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
14598,583798,LE5.1,2021-02-04,10:00:00,1,D,S1,VSS,,5.0,MG/L,D01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
15099,583798,LE5.1,2021-02-04,10:00:00,1,ISM,M1,WTEMP,,4.21,DEG C,F01,,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,0.031876944444444444,0.04170021604938271,0.0733421913580247,0.06573114197530863,0.007930895061728394,81,81,81,81,81,2021-02-06T15:46:57.748197Z,36.18,32618,152.21663188,32.4668646
90,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,CHLA,,6.57,UG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
627,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,DIN,,0.303,MG/L,D01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
1183,583799,LE5.1,2021-03-25,09:30:00,1,ISM,M1,DO,,10.81,MG/L,F04,,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
1886,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,DON,,0.164,MG/L,D02,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
2446,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,DOP,,0.005,MG/L,D01G,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
2971,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,FCOLI_C,<,25.0,COL/100 ML,L02,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
3509,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,FSS,,3.0,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
4202,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,NH4F,,0.018,MG/L,L01,VADCLS,,,,EPA ammonia distillation requirement waived per client request,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
4746,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,NO23F,,0.285,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
5280,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,NO2F,G,0.002,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
5836,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,NO3F,,0.283,MG/L,D01G,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
6447,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,PC,,0.611,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
6988,583799,LE5.1,2021-03-25,09:30:00,1,ISM,M1,PH,,7.82,SU,F01,,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
7512,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,PHEO,,1.88,UG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
8055,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,PN,G,0.092,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
8589,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,PO4F,G,0.005,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
9133,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,PP,,0.019,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
9623,583799,LE5.1,2021-03-25,09:30:00,1,ISM,M1,SALINITY,,1.5,PPT,F01,,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
9914,583799,LE5.1,2021-03-25,09:30:00,0,ISM,M1,SECCHI,,1.2,M,F01,,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
10595,583799,LE5.1,2021-03-25,09:30:00,1,ISM,M1,SIGMA_T,,0.68802,NONE,D01,,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
10886,583799,LE5.1,2021-03-25,09:30:00,1,ISM,M1,SPCOND,,2873.0,UMHOS/CM,F01,,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
11412,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,TDN,,0.467,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
11952,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,TDP,G,0.01,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
13529,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,TSS,,5.0,MG/L,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
14059,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,TURB_NTU,,4.62,NTU,L01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
14600,583799,LE5.1,2021-03-25,09:30:00,1,D,S1,VSS,,2.0,MG/L,D01,VADCLS,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
15102,583799,LE5.1,2021-03-25,09:30:00,1,ISM,M1,WTEMP,,12.38,DEG C,F01,,,,,,37.20297,-76.64833,POINT (-76.64833 37.20297),353730.0,4118670.0,,,,,,0,0,0,0,0,2021-03-26T15:46:38.848287Z,33.82,32618,144.69668584,49.56186765
92,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,CHLA,,30.1,UG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
101,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,CHLA,,29.1,UG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
641,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,DIN,,0.059,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
654,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,DIN,,0.064,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
1198,422970,TF5.6,2016-08-02,10:55:00,1,ISM,M1,DO,,5.09,MG/L,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
1900,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,DON,,0.226,MG/L,D02,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
1913,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,DON,,0.232,MG/L,D02,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
2448,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,DOP,,0.024,MG/L,D01G,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
2461,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,DOP,,0.016,MG/L,D01G,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
2985,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,FCOLI_C,<,25.0,COL/100 ML,L02,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
2998,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,FCOLI_C,<,25.0,COL/100 ML,L02,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
3511,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,FSS,,8.0,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
3520,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,FSS,,8.0,MG/L,L01,VADCLS,QQ,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
4216,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,NH4F,,0.016,MG/L,L01,VADCLS,,,,EPA ammonia distillation requirement waived per client request,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
4229,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,NH4F,,0.02,MG/L,L01,VADCLS,,,,EPA ammonia distillation requirement waived per client request,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
4748,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,NO23F,,0.044,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
4761,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,NO23F,,0.043,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
5294,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,NO2F,G,0.008,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
5307,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,NO2F,G,0.008,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
5838,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,NO3F,,0.036,MG/L,D01G,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
5852,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,NO3F,,0.035,MG/L,D01G,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
6461,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,PC,,1.56,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
6474,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,PC,,1.65,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
7003,422970,TF5.6,2016-08-02,10:55:00,1,ISM,M1,PH,,7.33,SU,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
7526,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,PHEO,,14.1,UG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
7539,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,PHEO,,14.3,UG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
8057,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,PN,G,0.267,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
8066,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,PN,G,0.279,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
8607,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,PO4F,G,0.007,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
8616,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,PO4F,G,0.006,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
9135,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,PP,,0.0451,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
9144,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,PP,,0.0505,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
9919,422970,TF5.6,2016-08-02,10:55:00,0,ISM,M1,SECCHI,,0.7,M,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
10900,422970,TF5.6,2016-08-02,10:55:00,1,ISM,M1,SPCOND,,232.0,UMHOS/CM,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
11423,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,TDN,,0.285,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
11436,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,TDN,,0.296,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
11957,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,TDP,,0.031,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
11970,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,TDP,,0.022,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
13161,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,TP,,0.0815,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
13167,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,TP,,0.0671,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
13532,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,TSS,,13.0,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
13541,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,TSS,,13.0,MG/L,L01,VADCLS,QQ,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
14076,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,TURB_NTU,,8.44,NTU,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
14085,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,TURB_NTU,,8.15,NTU,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
14603,422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,VSS,,5.0,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
14612,422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,VSS,,5.0,MG/L,D01,VADCLS,QQ,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2016-08-03T15:46:52.312605Z,76.46,32618,130.12401642,61.97977379
